Training model 1/3
Epoch:1/140 Batch:84/150 Train Loss:0.5962
Epoch:1/140 Batch:85/150 Train Loss:0.6662
Epoch:1/140 Batch:86/150 Train Loss:0.6256
Epoch:1/140 Batch:87/150 Train Loss:0.5124
Epoch:1/140 Batch:88/150 Train Loss:0.7143
Epoch:1/140 Batch:89/150 Train Loss:0.6267
Epoch:1/140 Batch:90/150 Train Loss:0.4982
Epoch:1/140 Batch:91/150 Train Loss:0.7101
Epoch:1/140 Batch:92/150 Train Loss:0.7483
Epoch:1/140 Batch:93/150 Train Loss:0.8046
Epoch:1/140 Batch:94/150 Train Loss:0.6284
Epoch:1/140 Batch:95/150 Train Loss:0.4185
Epoch:1/140 Batch:96/150 Train Loss:0.7278
Epoch:1/140 Batch:97/150 Train Loss:0.6598
Epoch:1/140 Batch:98/150 Train Loss:0.5160
Epoch:1/140 Batch:99/150 Train Loss:0.5795
Epoch:1/140 Batch:100/150 Train Loss:0.5292
Epoch:1/140 Batch:101/150 Train Loss:0.6142
Epoch:1/140 Batch:102/150 Train Loss:0.6408
Epoch:1/140 Batch:103/150 Train Loss:0.7819
Epoch:1/140 Batch:104/150 Train Loss:0.5645
Epoch:1/140 Batch:105/150 Train Loss:0.5518
Epoch:1/140 Batch:106/150 Train Loss:0.5237
Epoch:1/140 Batch:107/150 Train Loss:0.5468
Epoch:1/140 Batch:108/150 Train Loss:0.5057
Epoch:1/140 Batch:109/150 Train Loss:0.5294
Epoch:1/140 Batch:110/150 Train Loss:0.8050
Epoch:1/140 Batch:111/150 Train Loss:0.6086
Epoch:1/140 Batch:112/150 Train Loss:0.5955
Epoch:1/140 Batch:113/150 Train Loss:0.4615
Epoch:1/140 Batch:114/150 Train Loss:0.7191
Epoch:1/140 Batch:115/150 Train Loss:0.4851
Epoch:1/140 Batch:116/150 Train Loss:0.4692
Epoch:1/140 Batch:117/150 Train Loss:0.7717
Epoch:1/140 Batch:118/150 Train Loss:0.5948
Epoch:1/140 Batch:119/150 Train Loss:0.7727
Epoch:1/140 Batch:120/150 Train Loss:0.6315
Epoch:1/140 Batch:121/150 Train Loss:0.4910
Epoch:1/140 Batch:122/150 Train Loss:0.6290
Epoch:1/140 Batch:123/150 Train Loss:0.5429
Epoch:1/140 Batch:124/150 Train Loss:0.4681
Epoch:1/140 Batch:125/150 Train Loss:0.5031
Epoch:1/140 Batch:126/150 Train Loss:0.6074
Epoch:1/140 Batch:127/150 Train Loss:0.6549
Epoch:1/140 Batch:128/150 Train Loss:0.4265
Epoch:1/140 Batch:129/150 Train Loss:0.8151
Epoch:1/140 Batch:130/150 Train Loss:0.7169
Epoch:1/140 Batch:131/150 Train Loss:0.5370
Epoch:1/140 Batch:132/150 Train Loss:0.8089
Epoch:1/140 Batch:133/150 Train Loss:0.7626
Epoch:1/140 Batch:134/150 Train Loss:0.6645
Epoch:1/140 Batch:135/150 Train Loss:0.4293
Epoch:1/140 Batch:136/150 Train Loss:0.4902
Epoch:1/140 Batch:137/150 Train Loss:0.5645
Epoch:1/140 Batch:138/150 Train Loss:0.6295
Epoch:1/140 Batch:139/150 Train Loss:0.6924
Epoch:1/140 Batch:140/150 Train Loss:0.6506
Epoch:1/140 Batch:141/150 Train Loss:0.5047
Epoch:1/140 Batch:142/150 Train Loss:0.6246
Epoch:1/140 Batch:143/150 Train Loss:0.5227
Epoch:1/140 Batch:144/150 Train Loss:0.6705
Epoch:1/140 Batch:145/150 Train Loss:0.6458
Epoch:1/140 Batch:146/150 Train Loss:0.6068
Epoch:1/140 Batch:147/150 Train Loss:0.6819
Epoch:1/140 Batch:148/150 Train Loss:0.6618
Epoch:1/140 Batch:149/150 Train Loss:0.6839
WARNING:root:Feature Matrix is underdetermined: 21 rows and 33 columns.Returning 0 for decorrelation loss and R^2.
WARNING:root:Feature Matrix is underdetermined: 21 rows and 33 columns.Returning 0 for decorrelation loss and R^2.
Epoch:1/140 Batch:150/150 Train Loss:0.5174
Epoch:2/140 Batch:1/150 Train Loss:0.6853
Epoch:2/140 Batch:2/150 Train Loss:0.5348
Epoch:2/140 Batch:3/150 Train Loss:0.4815
Epoch:2/140 Batch:4/150 Train Loss:0.4207
Epoch:2/140 Batch:5/150 Train Loss:0.6006
Epoch:2/140 Batch:6/150 Train Loss:0.4908
Epoch:2/140 Batch:7/150 Train Loss:0.5232
Epoch:2/140 Batch:8/150 Train Loss:0.6852
Epoch:2/140 Batch:9/150 Train Loss:0.4538
Epoch:2/140 Batch:10/150 Train Loss:0.7036
Epoch:2/140 Batch:11/150 Train Loss:0.6216
Epoch:2/140 Batch:12/150 Train Loss:0.6830
Epoch:2/140 Batch:13/150 Train Loss:0.5928
Epoch:2/140 Batch:14/150 Train Loss:0.5684
Epoch:2/140 Batch:15/150 Train Loss:0.5180
Epoch:2/140 Batch:16/150 Train Loss:0.6611
Epoch:2/140 Batch:17/150 Train Loss:0.4907
Epoch:2/140 Batch:18/150 Train Loss:0.5343
Epoch:2/140 Batch:19/150 Train Loss:0.7427
Epoch:2/140 Batch:20/150 Train Loss:0.6483
Epoch:2/140 Batch:21/150 Train Loss:0.5374
Epoch:2/140 Batch:22/150 Train Loss:0.6887
Epoch:2/140 Batch:23/150 Train Loss:0.8396
Epoch:2/140 Batch:24/150 Train Loss:0.4403
Epoch:2/140 Batch:25/150 Train Loss:0.5034
Epoch:2/140 Batch:26/150 Train Loss:0.4854
Epoch:2/140 Batch:27/150 Train Loss:0.5522
Epoch:2/140 Batch:28/150 Train Loss:0.5446
Epoch:2/140 Batch:29/150 Train Loss:0.6401
Epoch:2/140 Batch:30/150 Train Loss:0.7551
Epoch:2/140 Batch:31/150 Train Loss:0.7945
Epoch:2/140 Batch:32/150 Train Loss:0.5835
Epoch:2/140 Batch:33/150 Train Loss:0.5229
Epoch:2/140 Batch:34/150 Train Loss:0.6201
Epoch:2/140 Batch:35/150 Train Loss:0.4978
Epoch:2/140 Batch:36/150 Train Loss:0.5186
Epoch:2/140 Batch:37/150 Train Loss:0.8550
Epoch:2/140 Batch:38/150 Train Loss:0.6609
Epoch:2/140 Batch:39/150 Train Loss:0.5750
Epoch:2/140 Batch:40/150 Train Loss:0.5878
Epoch:2/140 Batch:41/150 Train Loss:0.5034
Epoch:2/140 Batch:42/150 Train Loss:0.5609
Epoch:2/140 Batch:43/150 Train Loss:0.5606
Epoch:2/140 Batch:44/150 Train Loss:0.6196
Epoch:2/140 Batch:45/150 Train Loss:0.5064
Epoch:2/140 Batch:46/150 Train Loss:0.5189
Epoch:2/140 Batch:47/150 Train Loss:0.3875
Epoch:2/140 Batch:48/150 Train Loss:0.4953
Epoch:2/140 Batch:49/150 Train Loss:0.6102
Epoch:2/140 Batch:50/150 Train Loss:0.3966
Epoch:2/140 Batch:51/150 Train Loss:0.6671
Epoch:2/140 Batch:52/150 Train Loss:0.5127
Epoch:2/140 Batch:53/150 Train Loss:0.4347
Epoch:2/140 Batch:54/150 Train Loss:0.6629
Time limit reached. Saving model 2.
Model 3 trained. Best validation accuracy: 0.8370 at Epoch 1. Total training time: 126.2880 minutes.
Extracting train features...
Extracting val features...
