Training model 1/3
Epoch:1/80 Batch:93/150 Train Loss:1.3516
Epoch:1/80 Batch:94/150 Train Loss:1.2750
Epoch:1/80 Batch:95/150 Train Loss:1.3451
Epoch:1/80 Batch:96/150 Train Loss:1.4571
Epoch:1/80 Batch:97/150 Train Loss:1.3526
Epoch:1/80 Batch:98/150 Train Loss:1.3974
Epoch:1/80 Batch:99/150 Train Loss:1.2032
Epoch:1/80 Batch:100/150 Train Loss:1.3482
Epoch:1/80 Batch:101/150 Train Loss:1.5402
Epoch:1/80 Batch:102/150 Train Loss:1.3505
Epoch:1/80 Batch:103/150 Train Loss:1.2700
Epoch:1/80 Batch:104/150 Train Loss:1.3631
Epoch:1/80 Batch:105/150 Train Loss:1.2696
Epoch:1/80 Batch:106/150 Train Loss:1.3778
Epoch:1/80 Batch:107/150 Train Loss:1.3481
Epoch:1/80 Batch:108/150 Train Loss:1.3532
Epoch:1/80 Batch:109/150 Train Loss:1.2978
Epoch:1/80 Batch:110/150 Train Loss:1.4132
Epoch:1/80 Batch:111/150 Train Loss:1.2376
Epoch:1/80 Batch:112/150 Train Loss:1.2898
Epoch:1/80 Batch:113/150 Train Loss:1.2248
Epoch:1/80 Batch:114/150 Train Loss:1.2284
Epoch:1/80 Batch:115/150 Train Loss:1.4985
Epoch:1/80 Batch:116/150 Train Loss:1.3619
Epoch:1/80 Batch:117/150 Train Loss:1.3862
Epoch:1/80 Batch:118/150 Train Loss:1.3494
Epoch:1/80 Batch:119/150 Train Loss:1.3069
Epoch:1/80 Batch:120/150 Train Loss:1.2790
Epoch:1/80 Batch:121/150 Train Loss:1.3272
Epoch:1/80 Batch:122/150 Train Loss:1.4322
Epoch:1/80 Batch:123/150 Train Loss:1.3155
Epoch:1/80 Batch:124/150 Train Loss:1.3243
Epoch:1/80 Batch:125/150 Train Loss:1.2418
Epoch:1/80 Batch:126/150 Train Loss:1.2934
Epoch:1/80 Batch:127/150 Train Loss:1.3856
Epoch:1/80 Batch:128/150 Train Loss:1.3299
Epoch:1/80 Batch:129/150 Train Loss:1.1575
Epoch:1/80 Batch:130/150 Train Loss:1.4228
Epoch:1/80 Batch:131/150 Train Loss:1.4332
Epoch:1/80 Batch:132/150 Train Loss:1.3318
Epoch:1/80 Batch:133/150 Train Loss:1.2913
Epoch:1/80 Batch:134/150 Train Loss:1.3475
Epoch:1/80 Batch:135/150 Train Loss:1.1575
Epoch:1/80 Batch:136/150 Train Loss:1.3031
Epoch:1/80 Batch:137/150 Train Loss:1.3139
Epoch:1/80 Batch:138/150 Train Loss:1.3003
Epoch:1/80 Batch:139/150 Train Loss:1.2469
Epoch:1/80 Batch:140/150 Train Loss:1.2468
Epoch:1/80 Batch:141/150 Train Loss:1.2618
Epoch:1/80 Batch:142/150 Train Loss:1.1699
Epoch:1/80 Batch:143/150 Train Loss:1.2725
Epoch:1/80 Batch:144/150 Train Loss:1.3838
Epoch:1/80 Batch:145/150 Train Loss:1.3577
Epoch:1/80 Batch:146/150 Train Loss:1.3736
Epoch:1/80 Batch:147/150 Train Loss:1.4788
Epoch:1/80 Batch:148/150 Train Loss:1.2008
Epoch:1/80 Batch:149/150 Train Loss:1.3026
Epoch:1/80 Batch:150/150 Train Loss:1.4391
WARNING:root:Feature Matrix is underdetermined: 21 rows and 33 columns.Returning 0 for decorrelation loss and R^2.
WARNING:root:Feature Matrix is underdetermined: 21 rows and 33 columns.Returning 0 for decorrelation loss and R^2.
Epoch:2/80 Batch:1/150 Train Loss:1.2419
Epoch:2/80 Batch:2/150 Train Loss:1.3789
Epoch:2/80 Batch:3/150 Train Loss:1.1872
Epoch:2/80 Batch:4/150 Train Loss:1.2955
Epoch:2/80 Batch:5/150 Train Loss:1.3398
Epoch:2/80 Batch:6/150 Train Loss:1.3104
Epoch:2/80 Batch:7/150 Train Loss:1.4100
Epoch:2/80 Batch:8/150 Train Loss:1.2872
Epoch:2/80 Batch:9/150 Train Loss:1.2835
Epoch:2/80 Batch:10/150 Train Loss:1.3390
Epoch:2/80 Batch:11/150 Train Loss:1.3252
Epoch:2/80 Batch:12/150 Train Loss:1.3274
Epoch:2/80 Batch:13/150 Train Loss:1.2958
Epoch:2/80 Batch:14/150 Train Loss:1.2309
Epoch:2/80 Batch:15/150 Train Loss:1.3747
Epoch:2/80 Batch:16/150 Train Loss:1.4387
Epoch:2/80 Batch:17/150 Train Loss:1.2414
Epoch:2/80 Batch:18/150 Train Loss:1.3161
Epoch:2/80 Batch:19/150 Train Loss:1.2991
Epoch:2/80 Batch:20/150 Train Loss:1.2370
Epoch:2/80 Batch:21/150 Train Loss:1.2303
Epoch:2/80 Batch:22/150 Train Loss:1.1736
Epoch:2/80 Batch:23/150 Train Loss:1.2455
Epoch:2/80 Batch:24/150 Train Loss:1.2948
Epoch:2/80 Batch:25/150 Train Loss:1.2991
Epoch:2/80 Batch:26/150 Train Loss:1.2975
Epoch:2/80 Batch:27/150 Train Loss:1.3638
Epoch:2/80 Batch:28/150 Train Loss:1.3092
Epoch:2/80 Batch:29/150 Train Loss:1.1621
Epoch:2/80 Batch:30/150 Train Loss:1.2613
Epoch:2/80 Batch:31/150 Train Loss:1.2754
Epoch:2/80 Batch:32/150 Train Loss:1.3555
Epoch:2/80 Batch:33/150 Train Loss:1.3225
Epoch:2/80 Batch:34/150 Train Loss:1.1751
Epoch:2/80 Batch:35/150 Train Loss:1.2991
Epoch:2/80 Batch:36/150 Train Loss:1.2046
Epoch:2/80 Batch:37/150 Train Loss:1.2239
Epoch:2/80 Batch:38/150 Train Loss:1.3419
Epoch:2/80 Batch:39/150 Train Loss:1.2219
Epoch:2/80 Batch:40/150 Train Loss:1.2597
Epoch:2/80 Batch:41/150 Train Loss:1.2873
Epoch:2/80 Batch:42/150 Train Loss:1.2873
Epoch:2/80 Batch:43/150 Train Loss:1.2897
Epoch:2/80 Batch:44/150 Train Loss:1.3474
Epoch:2/80 Batch:45/150 Train Loss:1.2550
Epoch:2/80 Batch:46/150 Train Loss:1.1370
Time limit reached. Saving model 2.
Model 3 trained. Best validation accuracy: 0.5955 at Epoch 1. Total training time: 126.3424 minutes.
Extracting train features...
Extracting val features...
