Training model 1/3
Epoch:1/80 Batch:89/150 Train Loss:0.9336
Epoch:1/80 Batch:90/150 Train Loss:0.8381
Epoch:1/80 Batch:91/150 Train Loss:0.7825
Epoch:1/80 Batch:92/150 Train Loss:1.1764
Epoch:1/80 Batch:93/150 Train Loss:0.8953
Epoch:1/80 Batch:94/150 Train Loss:1.1382
Epoch:1/80 Batch:95/150 Train Loss:1.1263
Epoch:1/80 Batch:96/150 Train Loss:1.1718
Epoch:1/80 Batch:97/150 Train Loss:1.2964
Epoch:1/80 Batch:98/150 Train Loss:1.1666
Epoch:1/80 Batch:99/150 Train Loss:0.9261
Epoch:1/80 Batch:100/150 Train Loss:1.0546
Epoch:1/80 Batch:101/150 Train Loss:1.2181
Epoch:1/80 Batch:102/150 Train Loss:0.9639
Epoch:1/80 Batch:103/150 Train Loss:0.9557
Epoch:1/80 Batch:104/150 Train Loss:0.8297
Epoch:1/80 Batch:105/150 Train Loss:0.9322
Epoch:1/80 Batch:106/150 Train Loss:1.1103
Epoch:1/80 Batch:107/150 Train Loss:1.0852
Epoch:1/80 Batch:108/150 Train Loss:1.1250
Epoch:1/80 Batch:109/150 Train Loss:1.0822
Epoch:1/80 Batch:110/150 Train Loss:0.9400
Epoch:1/80 Batch:111/150 Train Loss:0.9131
Epoch:1/80 Batch:112/150 Train Loss:1.0254
Epoch:1/80 Batch:113/150 Train Loss:1.1047
Epoch:1/80 Batch:114/150 Train Loss:0.8285
Epoch:1/80 Batch:115/150 Train Loss:1.1729
Epoch:1/80 Batch:116/150 Train Loss:0.9790
Epoch:1/80 Batch:117/150 Train Loss:1.0126
Epoch:1/80 Batch:118/150 Train Loss:0.8732
Epoch:1/80 Batch:119/150 Train Loss:0.9797
Epoch:1/80 Batch:120/150 Train Loss:1.0253
Epoch:1/80 Batch:121/150 Train Loss:0.9874
Epoch:1/80 Batch:122/150 Train Loss:0.9801
Epoch:1/80 Batch:123/150 Train Loss:0.8804
Epoch:1/80 Batch:124/150 Train Loss:1.0161
Epoch:1/80 Batch:125/150 Train Loss:1.0714
Epoch:1/80 Batch:126/150 Train Loss:0.9729
Epoch:1/80 Batch:127/150 Train Loss:0.9467
Epoch:1/80 Batch:128/150 Train Loss:1.1864
Epoch:1/80 Batch:129/150 Train Loss:0.9375
Epoch:1/80 Batch:130/150 Train Loss:0.9915
Epoch:1/80 Batch:131/150 Train Loss:0.9639
Epoch:1/80 Batch:132/150 Train Loss:0.8098
Epoch:1/80 Batch:133/150 Train Loss:1.0460
Epoch:1/80 Batch:134/150 Train Loss:0.9112
Epoch:1/80 Batch:135/150 Train Loss:0.9119
Epoch:1/80 Batch:136/150 Train Loss:0.8538
Epoch:1/80 Batch:137/150 Train Loss:0.9807
Epoch:1/80 Batch:138/150 Train Loss:0.8540
Epoch:1/80 Batch:139/150 Train Loss:1.0067
Epoch:1/80 Batch:140/150 Train Loss:1.2630
Epoch:1/80 Batch:141/150 Train Loss:0.9922
Epoch:1/80 Batch:142/150 Train Loss:0.9930
Epoch:1/80 Batch:143/150 Train Loss:0.9572
Epoch:1/80 Batch:144/150 Train Loss:1.0500
Epoch:1/80 Batch:145/150 Train Loss:0.9237
Epoch:1/80 Batch:146/150 Train Loss:1.0386
Epoch:1/80 Batch:147/150 Train Loss:1.1289
Epoch:1/80 Batch:148/150 Train Loss:1.0168
Epoch:1/80 Batch:149/150 Train Loss:0.8546
Epoch:1/80 Batch:150/150 Train Loss:0.9445
WARNING:root:Feature Matrix is underdetermined: 21 rows and 33 columns.Returning 0 for decorrelation loss and R^2.
WARNING:root:Feature Matrix is underdetermined: 21 rows and 33 columns.Returning 0 for decorrelation loss and R^2.
Epoch:2/80 Batch:1/150 Train Loss:1.0686
Epoch:2/80 Batch:2/150 Train Loss:0.9923
Epoch:2/80 Batch:3/150 Train Loss:0.9822
Epoch:2/80 Batch:4/150 Train Loss:0.8277
Epoch:2/80 Batch:5/150 Train Loss:0.9573
Epoch:2/80 Batch:6/150 Train Loss:0.8877
Epoch:2/80 Batch:7/150 Train Loss:0.9160
Epoch:2/80 Batch:8/150 Train Loss:0.9099
Epoch:2/80 Batch:9/150 Train Loss:1.0318
Epoch:2/80 Batch:10/150 Train Loss:1.2156
Epoch:2/80 Batch:11/150 Train Loss:0.8251
Epoch:2/80 Batch:12/150 Train Loss:0.9766
Epoch:2/80 Batch:13/150 Train Loss:0.7896
Epoch:2/80 Batch:14/150 Train Loss:1.1561
Epoch:2/80 Batch:15/150 Train Loss:0.9566
Epoch:2/80 Batch:16/150 Train Loss:0.9597
Epoch:2/80 Batch:17/150 Train Loss:0.9611
Epoch:2/80 Batch:18/150 Train Loss:0.9254
Epoch:2/80 Batch:19/150 Train Loss:0.9853
Epoch:2/80 Batch:20/150 Train Loss:0.9046
Epoch:2/80 Batch:21/150 Train Loss:1.0531
Epoch:2/80 Batch:22/150 Train Loss:0.9956
Epoch:2/80 Batch:23/150 Train Loss:0.8450
Epoch:2/80 Batch:24/150 Train Loss:0.8931
Epoch:2/80 Batch:25/150 Train Loss:0.9135
Epoch:2/80 Batch:26/150 Train Loss:0.9598
Epoch:2/80 Batch:27/150 Train Loss:0.7363
Epoch:2/80 Batch:28/150 Train Loss:1.0337
Epoch:2/80 Batch:29/150 Train Loss:1.0868
Epoch:2/80 Batch:30/150 Train Loss:0.8813
Epoch:2/80 Batch:31/150 Train Loss:0.7950
Epoch:2/80 Batch:32/150 Train Loss:1.0581
Epoch:2/80 Batch:33/150 Train Loss:0.9772
Epoch:2/80 Batch:34/150 Train Loss:1.0695
Epoch:2/80 Batch:35/150 Train Loss:0.9816
Epoch:2/80 Batch:36/150 Train Loss:0.8139
Epoch:2/80 Batch:37/150 Train Loss:0.9802
Epoch:2/80 Batch:38/150 Train Loss:0.8686
Epoch:2/80 Batch:39/150 Train Loss:0.8101
Epoch:2/80 Batch:40/150 Train Loss:0.9271
Epoch:2/80 Batch:41/150 Train Loss:0.8754
Epoch:2/80 Batch:42/150 Train Loss:0.9860
Epoch:2/80 Batch:43/150 Train Loss:0.8504
Epoch:2/80 Batch:44/150 Train Loss:0.9282
Epoch:2/80 Batch:45/150 Train Loss:1.1015
Epoch:2/80 Batch:46/150 Train Loss:0.8050
Epoch:2/80 Batch:47/150 Train Loss:0.9718
Epoch:2/80 Batch:48/150 Train Loss:0.9409
Epoch:2/80 Batch:49/150 Train Loss:0.8229
Epoch:2/80 Batch:50/150 Train Loss:0.9220
Time limit reached. Saving model 2.
Model 3 trained. Best validation accuracy: 0.7081 at Epoch 1. Total training time: 126.5953 minutes.
Extracting train features...
Extracting val features...
